_time,_value
2023-02-22T02:18:35.901065217Z,0.989033049543023
2023-02-22T02:18:36.915684045Z,0.988977925499067
2023-02-22T02:18:37.938795955Z,0.988923256976747
2023-02-22T02:18:38.949189642Z,0.988869041217629
2023-02-22T02:18:39.961316745Z,0.98897463739294
2023-02-22T02:18:40.97571277Z,0.98907972723202
2023-02-22T02:18:41.990848831Z,0.98902495117978
2023-02-22T02:18:43.005683771Z,0.988970627126934
2023-02-22T02:18:44.020914832Z,0.988916752337625
2023-02-22T02:18:45.037314408Z,0.988863324090638
2023-02-22T02:18:46.050635947Z,0.988810339679324
2023-02-22T02:18:47.065580005Z,0.988917158326419
2023-02-22T02:18:48.080461763Z,0.98902346181251
2023-02-22T02:18:49.097437345Z,0.988969890633481
2023-02-22T02:18:50.110695083Z,0.988757400815863
2023-02-22T02:18:51.125748615Z,0.988546305215926
2023-02-22T02:18:52.143511896Z,0.988495958003362
2023-02-22T02:18:53.15559681Z,0.988446035930909
2023-02-22T02:18:54.170259555Z,0.988555898321471
2023-02-22T02:18:55.185825711Z,0.988665227055297
2023-02-22T02:18:56.200213952Z,0.988614662727439
2023-02-22T02:18:57.215464804Z,0.988723885292879
2023-02-22T02:18:58.230310751Z,0.988673214707805
2023-02-22T02:18:59.245297549Z,0.988622969014709
2023-02-22T02:19:00.260895138Z,0.988732507543628
2023-02-22T02:19:01.276307925Z,0.988841512181894
2023-02-22T02:19:03.316129302Z,0.988790623531586
2023-02-22T02:19:04.333624913Z,0.988740159639772
2023-02-22T02:19:05.346918875Z,0.988849479841028
2023-02-22T02:19:06.361176463Z,0.988798904112301
2023-02-22T02:19:07.375981947Z,0.988748750516717
2023-02-22T02:19:08.390969232Z,0.988699016489936
2023-02-22T02:19:09.408847552Z,0.988809061396257
2023-02-22T02:19:10.421035603Z,0.988759205242191
2023-02-22T02:19:11.436100989Z,0.988709766120277
2023-02-22T02:19:12.451299677Z,0.988820103410327
2023-02-22T02:19:13.469330499Z,0.98877053713428
2023-02-22T02:19:14.47958747Z,0.988880747314915
2023-02-22T02:19:15.494905618Z,0.988990415890733
2023-02-22T02:19:16.512702196Z,0.989099545429595
2023-02-22T02:19:17.526598927Z,0.989048776572596
2023-02-22T02:19:18.539802951Z,0.988998427405589
2023-02-22T02:19:19.554766195Z,0.988948495386819
2023-02-22T02:19:20.570500148Z,0.988898977988133
2023-02-22T02:19:21.584755684Z,0.988849872694919
2023-02-22T02:19:22.599695112Z,0.988801177006031
2023-02-22T02:19:23.614429286Z,0.988752888433728
2023-02-22T02:19:24.632947504Z,0.988705004503601
2023-02-22T02:19:25.644607543Z,0.988816884669403
2023-02-22T02:19:26.659379917Z,0.988928210941514
2023-02-22T02:19:27.674574597Z,0.988879624044403
2023-02-22T02:19:28.689592574Z,0.988672080231973
2023-02-22T02:19:29.707232382Z,0.988784616416451
2023-02-22T02:19:30.719695202Z,0.988737232079358
2023-02-22T02:19:31.734586197Z,0.988690245428912
2023-02-22T02:19:32.749214389Z,0.988803015959988
2023-02-22T02:19:33.764086984Z,0.988755863808979
2023-02-22T02:19:34.780498497Z,0.988549745282723
2023-02-22T02:19:35.795947298Z,0.98850433543122
2023-02-22T02:19:36.809331776Z,0.988459311244958
2023-02-22T02:19:37.824461374Z,0.988574032283326
2023-02-22T02:19:38.83912896Z,0.988528818746909
2023-02-22T02:19:39.860415415Z,0.988483988921305
2023-02-22T02:19:40.869217526Z,0.988439540463486
2023-02-22T02:19:41.946564025Z,0.988395471043017
2023-02-22T02:19:42.899018787Z,0.988351778341991
2023-02-22T02:19:43.915320585Z,0.988308460054965
2023-02-22T02:19:44.928824049Z,0.988424875803795
2023-02-22T02:19:45.944093335Z,0.98838134585121
2023-02-22T02:19:46.95923962Z,0.988338188544638
2023-02-22T02:19:47.978565955Z,0.981124115432387
2023-02-22T02:19:48.989021188Z,0.981283971705927
2023-02-22T02:19:50.008367824Z,0.981283649938607
2023-02-22T02:19:51.01909796Z,0.981283469640583
2023-02-22T02:19:52.03367084Z,0.981283429687488
2023-02-22T02:19:53.048969229Z,0.981283528961677
2023-02-22T02:19:54.065239429Z,0.981283766352191
2023-02-22T02:19:55.081447268Z,0.981284140754723
2023-02-22T02:19:56.093346876Z,0.981284651071582
2023-02-22T02:19:57.108825326Z,0.981285296211656
2023-02-22T02:19:58.123423165Z,0.981286075090382
2023-02-22T02:19:59.148307424Z,0.981446348544595
2023-02-22T02:20:00.170129347Z,0.981446438046145
2023-02-22T02:20:01.173949262Z,0.981446663145739
2023-02-22T02:20:02.183431342Z,0.981447022759332
2023-02-22T02:20:03.199561617Z,0.981447515809372
2023-02-22T02:20:04.21329097Z,0.981448141224768
2023-02-22T02:20:05.228124335Z,0.981448897940854
2023-02-22T02:20:06.253310121Z,0.981449784899353
2023-02-22T02:20:08.290522039Z,0.981450801048347
2023-02-22T02:20:09.29803282Z,0.98145194534224
2023-02-22T02:20:10.313116088Z,0.981453216741726
2023-02-22T02:20:11.328500641Z,0.981613976128647
2023-02-22T02:20:12.343045268Z,0.981614545019599
2023-02-22T02:20:13.3579447Z,0.981615243009791
2023-02-22T02:20:14.373244837Z,0.981775430974316
2023-02-22T02:20:15.387852866Z,0.981934792337938
2023-02-22T02:20:16.402772098Z,0.982093331147482
2023-02-22T02:20:17.420909367Z,0.982091689515737
2023-02-22T02:20:18.433084268Z,0.982090186993021
2023-02-22T02:20:19.448046414Z,0.982088822494845
2023-02-22T02:20:20.462739653Z,0.98208759494316
2023-02-22T02:20:21.477958898Z,0.982086503266327
2023-02-22T02:20:22.496968784Z,0.982085546399079
2023-02-22T02:20:23.514867158Z,0.982084723282489
2023-02-22T02:20:24.53824179Z,0.982084032863936
2023-02-22T02:20:25.537793968Z,0.98192411218218
2023-02-22T02:20:26.552466947Z,0.982083999568578
2023-02-22T02:20:27.567561281Z,0.974912409746634
2023-02-22T02:20:28.582626514Z,0.975114509790487
2023-02-22T02:20:29.597714447Z,0.975156193508799
2023-02-22T02:20:30.612588878Z,0.975197781640996
2023-02-22T02:20:31.627326608Z,0.975398636200853
2023-02-22T02:20:32.641506231Z,0.975598441746305
2023-02-22T02:20:33.659728099Z,0.975637841536968
2023-02-22T02:20:34.676368016Z,0.975677156264434
2023-02-22T02:20:35.687770318Z,0.975716385979968
2023-02-22T02:20:36.705510192Z,0.975755530735781
2023-02-22T02:20:37.729397336Z,0.975635228670128
2023-02-22T02:20:38.731411231Z,0.975675157293662
2023-02-22T02:20:39.746305973Z,0.967826581258346
2023-02-22T02:20:40.761014612Z,0.968072896660696
2023-02-22T02:20:41.783016935Z,0.968317917556684
2023-02-22T02:20:42.791649388Z,0.968402288441467
2023-02-22T02:20:43.806115239Z,0.968326969321337
2023-02-22T02:20:44.820819593Z,0.968411638927798
2023-02-22T02:20:45.838221275Z,0.968336616000091
2023-02-22T02:20:46.851273511Z,0.968421579285154
2023-02-22T02:20:47.865995265Z,0.968824933282257
2023-02-22T02:20:48.881767529Z,0.968907324383883
2023-02-22T02:20:49.990690291Z,0.969148757037134
2023-02-22T02:20:50.910985822Z,0.969229555030226
2023-02-22T02:20:51.926467255Z,0.969150678304068
2023-02-22T02:20:52.940616273Z,0.969391167439955
2023-02-22T02:20:53.9649138Z,0.969630387485514
2023-02-22T02:20:54.970591528Z,0.969708982825828
2023-02-22T02:20:55.986071661Z,0.969946637187373
2023-02-22T02:20:57.001272491Z,0.970023674279378
2023-02-22T02:20:58.020631665Z,0.969941053964118
2023-02-22T02:20:59.030542168Z,0.970018454829708
2023-02-22T02:21:00.045494461Z,0.969936195472627
2023-02-22T02:21:01.060680053Z,0.969854592582781
2023-02-22T02:21:02.075304734Z,0.9700923660596
2023-02-22T02:21:03.090358044Z,0.970010157080501
2023-02-22T02:21:04.105541456Z,0.970247326818339
2023-02-22T02:21:05.121366076Z,0.970483240271211
2023-02-22T02:21:06.135480776Z,0.970399179859966
2023-02-22T02:21:07.150485716Z,0.970634506718506
2023-02-22T02:21:08.165437679Z,0.970549861976359
2023-02-22T02:21:09.182613777Z,0.970625244843809
2023-02-22T02:21:10.211230359Z,0.971019059642948
2023-02-22T02:21:11.2123444Z,0.971091952589835
2023-02-22T02:21:12.225694949Z,0.971005204126113
2023-02-22T02:21:13.240161087Z,0.971078492778224
2023-02-22T02:21:14.255026329Z,0.9711514989961
2023-02-22T02:21:15.269975846Z,0.971224223866764
2023-02-22T02:21:16.285291158Z,0.971296668473059
2023-02-22T02:21:17.304550914Z,0.971368833893667
2023-02-22T02:21:18.315149772Z,0.971440721203125
2023-02-22T02:21:19.329701575Z,0.971352969556947
2023-02-22T02:21:20.347182611Z,0.971425257477998
2023-02-22T02:21:21.360680703Z,0.971178541582841
2023-02-22T02:21:22.379597155Z,0.97125217786805
2023-02-22T02:21:23.392709711Z,0.971166164266279
2023-02-22T02:21:24.405986882Z,0.97139954127469
2023-02-22T02:21:25.42085237Z,0.971631673857056
2023-02-22T02:21:26.435968161Z,0.972021930144665
2023-02-22T02:21:27.450838049Z,0.971931915037755
2023-02-22T02:21:28.465764138Z,0.972320672137146
2023-02-22T02:21:29.481016431Z,0.972229165026882
2023-02-22T02:21:30.495486414Z,0.972616437274312
2023-02-22T02:21:31.510404492Z,0.972842176259947
2023-02-22T02:21:32.534728171Z,0.972907346775032
2023-02-22T02:21:33.540630543Z,0.972972270397008
2023-02-22T02:21:34.555506216Z,0.973196309973401
2023-02-22T02:21:35.570642091Z,0.97341915089165
2023-02-22T02:21:36.585624565Z,0.97348143723665
2023-02-22T02:21:37.600782641Z,0.973384128606176
2023-02-22T02:21:38.615069837Z,0.973287541410065
2023-02-22T02:21:39.630450901Z,0.973510395268876
2023-02-22T02:21:40.646700183Z,0.973572692997239
2023-02-22T02:21:41.660308611Z,0.973794118034941
2023-02-22T02:21:42.675264003Z,0.974014355720609
2023-02-22T02:21:43.699415109Z,0.974074050090538
2023-02-22T02:21:44.70543201Z,0.974292884523891
2023-02-22T02:21:45.732251347Z,0.974351182384064
2023-02-22T02:21:46.734945554Z,0.966600531274114
2023-02-22T02:21:47.75004638Z,0.966864489269685
2023-02-22T02:21:48.764920903Z,0.96696766952354
2023-02-22T02:21:49.780127932Z,0.967229756589776
2023-02-22T02:21:50.801547349Z,0.967171713086178
2023-02-22T02:21:51.813241027Z,0.967114177150896
2023-02-22T02:21:52.825085206Z,0.967535231401158
2023-02-22T02:21:53.842327515Z,0.967316478441784
2023-02-22T02:21:54.85812941Z,0.967417916398003
2023-02-22T02:21:55.86945897Z,0.967359544044391
2023-02-22T02:21:56.885017956Z,0.967620402715879
2023-02-22T02:21:57.903291857Z,0.967561134380089
2023-02-22T02:21:58.920852854Z,0.967502377166302
2023-02-22T02:21:59.930210808Z,0.967603489853109
2023-02-22T02:22:00.944521774Z,0.967863515694313
2023-02-22T02:22:01.959822252Z,0.968281503034694
2023-02-22T02:22:02.976317836Z,0.968697143369713
2023-02-22T02:22:03.989787017Z,0.968791724947024
2023-02-22T02:22:05.005398022Z,0.969045252783296
2023-02-22T02:22:06.030929641Z,0.96881932740351
2023-02-22T02:22:07.041033083Z,0.968913626140163
2023-02-22T02:22:08.055161971Z,0.969007509531944
2023-02-22T02:22:09.064440503Z,0.962009374179491
2023-02-22T02:22:10.085199268Z,0.962304230620729
2023-02-22T02:22:11.094469704Z,0.96227877387674
2023-02-22T02:22:12.109686403Z,0.96209428110657
2023-02-22T02:22:13.125991514Z,0.962229789485463
2023-02-22T02:22:14.139711698Z,0.962524022586904
2023-02-22T02:22:15.1550724Z,0.962976029711981
2023-02-22T02:22:16.169326189Z,0.962947417563155
2023-02-22T02:22:17.184060884Z,0.963397231534653
2023-02-22T02:22:18.20276222Z,0.955637384122853
2023-02-22T02:22:19.216632405Z,0.955493829655253
2023-02-22T02:22:20.229581568Z,0.955351331492674
2023-02-22T02:22:21.243991248Z,0.955369245404147
2023-02-22T02:22:22.260666254Z,0.95570597356415
2023-02-22T02:22:23.274594429Z,0.955722160052152
2023-02-22T02:22:24.28914491Z,0.956057168928844
2023-02-22T02:22:25.304022296Z,0.956390368066017
2023-02-22T02:22:26.337958597Z,0.95656240465903
2023-02-22T02:22:27.334132565Z,0.956733603315921
2023-02-22T02:22:28.349294081Z,0.95690396798519
2023-02-22T02:22:29.366307316Z,0.95723286451206
2023-02-22T02:22:30.378401301Z,0.957400619352196
2023-02-22T02:22:31.393621218Z,0.957726918930569
2023-02-22T02:22:32.410031647Z,0.957892089641597
2023-02-22T02:22:33.423602947Z,0.958056455934394
2023-02-22T02:22:34.445128827Z,0.958060659684374
2023-02-22T02:22:35.465920912Z,0.958383744035871
2023-02-22T02:22:36.468650205Z,0.958545714671968
2023-02-22T02:22:37.484940151Z,0.958866257886936
2023-02-22T02:22:38.498731369Z,0.958866338030197
2023-02-22T02:22:39.514161705Z,0.959025956877931
2023-02-22T02:22:40.528493429Z,0.959025435560793
2023-02-22T02:22:41.550279437Z,0.959184455205213
2023-02-22T02:22:42.558489292Z,0.959502060763196
2023-02-22T02:22:43.582128235Z,0.959658578439621
2023-02-22T02:22:44.588509284Z,0.959814332494919
2023-02-22T02:22:45.60343163Z,0.959969326531569
2023-02-22T02:22:46.618541778Z,0.959964202220565
2023-02-22T02:22:47.636301255Z,0.959959278672957
2023-02-22T02:22:48.64843377Z,0.960113916282399
2023-02-22T02:22:49.663619018Z,0.960586521824701
2023-02-22T02:22:50.678850765Z,0.953638170649014
2023-02-22T02:22:51.692999327Z,0.953831138231694
2023-02-22T02:22:52.712682952Z,0.954182506539
2023-02-22T02:22:53.723329075Z,0.95421324079847
2023-02-22T02:22:54.738227746Z,0.954243981745235
2023-02-22T02:22:55.757709868Z,0.954593452665903
2023-02-22T02:22:56.767918586Z,0.954941021938164
2023-02-22T02:22:57.783249162Z,0.954967975345816
2023-02-22T02:22:58.797979194Z,0.955313677369146
2023-02-22T02:22:59.814331022Z,0.955657496297363
2023-02-22T02:23:00.831013454Z,0.956158803570879
2023-02-22T02:23:01.842815733Z,0.956179207382811
2023-02-22T02:23:02.857959648Z,0.956359030780905
2023-02-22T02:23:03.874682981Z,0.956697319352767
2023-02-22T02:23:04.88750367Z,0.957033761850624
2023-02-22T02:23:05.902767087Z,0.95736836762256
2023-02-22T02:23:06.928053414Z,0.957382422141654
2023-02-22T02:23:07.933082771Z,0.957396565749132
2023-02-22T02:23:08.947622925Z,0.957570159424625
2023-02-22T02:23:09.962860886Z,0.958061610527026
2023-02-22T02:23:10.977841044Z,0.95106028212398
2023-02-22T02:23:12.012587404Z,0.951431667039516
2023-02-22T02:23:13.007321655Z,0.951641664165764
2023-02-22T02:23:14.022728618Z,0.951850599300588
2023-02-22T02:23:15.037159408Z,0.952058477576409
2023-02-22T02:23:16.059370183Z,0.952424666016484
2023-02-22T02:23:17.069021318Z,0.95247013033377
2023-02-22T02:23:18.08377271Z,0.952834235576169
2023-02-22T02:23:19.098889706Z,0.952877626767917
2023-02-22T02:23:20.112242582Z,0.952920945079914
2023-02-22T02:23:21.127775882Z,0.953123552317436
2023-02-22T02:23:22.142719876Z,0.953325132831223
2023-02-22T02:23:23.159074951Z,0.953366329674988
2023-02-22T02:23:24.189211577Z,0.946395539080432
2023-02-22T02:23:25.187260375Z,0.946797292814515
2023-02-22T02:23:26.201908942Z,0.947037490631931
2023-02-22T02:23:27.220795453Z,0.947435821103809
2023-02-22T02:23:28.243603704Z,0.947831974675084
2023-02-22T02:23:29.247234159Z,0.948066600463437
2023-02-22T02:23:30.262024528Z,0.948140663074836
2023-02-22T02:23:31.277418574Z,0.948533207732621
2023-02-22T02:23:32.292425831Z,0.948764242188668
2023-02-22T02:23:33.306755282Z,0.948834730966088
2023-02-22T02:23:34.321953842Z,0.948904995375962
2023-02-22T02:23:35.34231046Z,0.948975036086323
2023-02-22T02:23:36.351820756Z,0.949363577593235
2023-02-22T02:23:37.366668412Z,0.949431265648072
2023-02-22T02:23:38.38259268Z,0.949498742145297
2023-02-22T02:23:39.397570778Z,0.949566007695302
2023-02-22T02:23:40.412766787Z,0.949633062906978
2023-02-22T02:23:41.427599791Z,0.950018632217503
2023-02-22T02:23:42.442366095Z,0.950402085149409
2023-02-22T02:23:43.459395425Z,0.950783432455423
2023-02-22T02:23:44.474706435Z,0.951003322921257
2023-02-22T02:23:45.48778672Z,0.951381444652213
2023-02-22T02:23:46.502459323Z,0.95143876379975
2023-02-22T02:23:47.517235967Z,0.951495922018246
2023-02-22T02:23:48.532994555Z,0.951712281594008
2023-02-22T02:23:49.548926745Z,0.951768165441473
2023-02-22T02:23:50.577590778Z,0.952142618376884
2023-02-22T02:23:51.579114506Z,0.952355647746874
2023-02-22T02:23:52.592157164Z,0.95240821767116
2023-02-22T02:23:53.608739061Z,0.952779372889054
2023-02-22T02:23:54.622537627Z,0.953148482585506
2023-02-22T02:23:56.662032494Z,0.953515557177224
2023-02-22T02:23:57.677207071Z,0.953880607030348
2023-02-22T02:23:58.694001466Z,0.95408428054579
2023-02-22T02:23:59.706997319Z,0.954446265445835
2023-02-22T02:24:00.721981495Z,0.954806251330491
2023-02-22T02:24:01.738222184Z,0.955164248391299
2023-02-22T02:24:02.75397547Z,0.955520266770288
2023-02-22T02:24:03.769690272Z,0.955874316560208
2023-02-22T02:24:04.781875035Z,0.955907683974973
2023-02-22T02:24:05.797151933Z,0.956100372007723
2023-02-22T02:24:06.812564832Z,0.956132702999848
2023-02-22T02:24:07.826934819Z,0.956483721197219
2023-02-22T02:24:08.841715911Z,0.956673433378759
2023-02-22T02:24:09.857313512Z,0.957021526928914
2023-02-22T02:24:10.871938789Z,0.957208329196531
2023-02-22T02:24:11.886788379Z,0.957553527495032
2023-02-22T02:24:12.901482266Z,0.957737449102576
2023-02-22T02:24:13.916566259Z,0.957761057432438
2023-02-22T02:24:14.931283847Z,0.958103396520785
2023-02-22T02:24:15.946709143Z,0.95844383485271
2023-02-22T02:24:16.961597233Z,0.958463658318546
2023-02-22T02:24:17.976387822Z,0.958961593419136
2023-02-22T02:24:18.99145169Z,0.959137969177034
2023-02-22T02:24:20.007083064Z,0.959154069464347
2023-02-22T02:24:21.02193753Z,0.959488938135641
2023-02-22T02:24:22.036668595Z,0.959503219665468
2023-02-22T02:24:23.051267258Z,0.9595175546774
2023-02-22T02:24:24.066265226Z,0.959531942516841
2023-02-22T02:24:25.081096091Z,0.959546382533567
2023-02-22T02:24:26.101429415Z,0.959720235996601
2023-02-22T02:24:27.112816641Z,0.960052548637605
2023-02-22T02:24:28.12622877Z,0.960064285522033
2023-02-22T02:24:29.141675322Z,0.960394811053076
2023-02-22T02:24:30.156428366Z,0.960564131527938
2023-02-22T02:24:31.171594215Z,0.960891933851575
2023-02-22T02:24:32.186050256Z,0.953170130108372
2023-02-22T02:24:33.200985402Z,0.953542441237087
2023-02-22T02:24:34.216252652Z,0.953753323558655
2023-02-22T02:24:35.231607391Z,0.953803741268779
2023-02-22T02:24:36.245843505Z,0.954013377267334
2023-02-22T02:24:37.265997283Z,0.954221916355892
2023-02-22T02:24:38.287368474Z,0.954588725866311
2023-02-22T02:24:39.291529878Z,0.954953495648106
2023-02-22T02:24:40.307694013Z,0.955316236140989
2023-02-22T02:24:41.320903116Z,0.955676957733827
2023-02-22T02:24:42.335652435Z,0.955876308849987
2023-02-22T02:24:43.350804421Z,0.956074615319042
2023-02-22T02:24:44.375883803Z,0.9561125203897
2023-02-22T02:24:45.389685265Z,0.956469068572445
2023-02-22T02:24:46.395850746Z,0.956664266909414
2023-02-22T02:24:47.410340115Z,0.95685844113197
2023-02-22T02:24:48.428052219Z,0.957051596305958
2023-02-22T02:24:49.448291749Z,0.957084375558204
2023-02-22T02:24:50.455817645Z,0.95743582327788
2023-02-22T02:24:51.470834061Z,0.957785308301262
2023-02-22T02:24:52.48533169Z,0.958132840697842
2023-02-22T02:24:53.500330825Z,0.958319068573101
2023-02-22T02:24:54.515254159Z,0.958504317440209
2023-02-22T02:24:55.530491396Z,0.958688592147836
2023-02-22T02:24:56.545252428Z,0.958871897521541
2023-02-22T02:24:57.560280164Z,0.959213600278773
2023-02-22T02:24:58.667097251Z,0.959394027742616
2023-02-22T02:24:59.589990887Z,0.959414143370895
2023-02-22T02:25:00.610555314Z,0.959752991243945
2023-02-22T02:25:01.620003323Z,0.959771216060868
2023-02-22T02:25:02.63495559Z,0.959948820583457
2023-02-22T02:25:03.65115317Z,0.960284850752448
2023-02-22T02:25:04.665001126Z,0.960459633756124
2023-02-22T02:25:05.680157495Z,0.960633494833026
2023-02-22T02:25:06.695013561Z,0.960806438558471
2023-02-22T02:25:07.710077504Z,0.961137831400831
2023-02-22T02:25:08.729392802Z,0.961467362350169
2023-02-22T02:25:09.740544013Z,0.961635679075867
2023-02-22T02:25:10.755144161Z,0.961962468571921
2023-02-22T02:25:11.772346937Z,0.962128057798389
2023-02-22T02:25:12.798095205Z,0.962452133681548
2023-02-22T02:25:13.804004259Z,0.96261502311405
2023-02-22T02:25:14.814649364Z,0.962777051040194
2023-02-22T02:25:15.832523049Z,0.96309758365733
2023-02-22T02:25:16.844732073Z,0.963256947770878
2023-02-22T02:25:17.859596726Z,0.963415468238312
2023-02-22T02:25:18.874517778Z,0.963891873085459
2023-02-22T02:25:19.891111949Z,0.964046811575155
2023-02-22T02:25:20.904856489Z,0.964360291010004
2023-02-22T02:25:21.91951454Z,0.964671999933843
2023-02-22T02:25:22.934429121Z,0.964822585571929
2023-02-22T02:25:23.949308778Z,0.965131734476224
2023-02-22T02:25:24.964402337Z,0.965439135081721
2023-02-22T02:25:25.986715976Z,0.965585434505345
2023-02-22T02:25:26.994490555Z,0.965730957276344
2023-02-22T02:25:28.010547325Z,0.965875707264084
2023-02-22T02:25:29.024551272Z,0.96601968831941
2023-02-22T02:25:30.039160226Z,0.966322266189634
2023-02-22T02:25:31.054069485Z,0.966623129147148
2023-02-22T02:25:32.069416856Z,0.966762924147038
2023-02-22T02:25:33.083855416Z,0.959093241727729
2023-02-22T02:25:34.099684192Z,0.959278280970372
2023-02-22T02:25:35.118620802Z,0.95946233538981
2023-02-22T02:25:36.147846425Z,0.95948604798519
2023-02-22T02:25:37.144347588Z,0.959669101103585
2023-02-22T02:25:38.159018051Z,0.95985117899622
2023-02-22T02:25:39.174061922Z,0.96019164844705
2023-02-22T02:25:40.188803199Z,0.960530198760127
2023-02-22T02:25:41.208870335Z,0.960707477917227
2023-02-22T02:25:42.220608979Z,0.96088381130827
2023-02-22T02:25:43.236712671Z,0.96105920365913
2023-02-22T02:25:44.258764929Z,0.961233659673017
2023-02-22T02:25:45.264454406Z,0.961566545945483
2023-02-22T02:25:46.28161261Z,0.961738189678163
2023-02-22T02:25:47.294119808Z,0.961908916122769
2023-02-22T02:25:48.308900477Z,0.962078729867609
2023-02-22T02:25:49.323709547Z,0.962406997393873
2023-02-22T02:25:50.338788419Z,0.962574045789367
2023-02-22T02:25:51.353494287Z,0.96274020019251
2023-02-22T02:25:52.368736162Z,0.96290546507885
2023-02-22T02:25:53.383507231Z,0.96306984490245
2023-02-22T02:25:54.398823106Z,0.963233344095984
2023-02-22T02:25:55.413460569Z,0.963555328985738
2023-02-22T02:25:56.428780261Z,0.956544840335165
2023-02-22T02:25:57.443683449Z,0.956747688675042
2023-02-22T02:25:58.458141732Z,0.956949450615125
2023-02-22T02:25:59.473521826Z,0.957150131596637
2023-02-22T02:26:00.488881719Z,0.957349737034666
2023-02-22T02:26:01.50500662Z,0.957548272318297
2023-02-22T02:26:02.522718939Z,0.957905104725619
2023-02-22T02:26:03.53649453Z,0.958100562137488
2023-02-22T02:26:04.550914121Z,0.958454332396429
2023-02-22T02:26:05.566157721Z,0.958806105221704
2023-02-22T02:26:06.587908491Z,0.95182524283807
2023-02-22T02:26:07.593193084Z,0.952057556592363
2023-02-22T02:26:08.60804408Z,0.952288623906463
2023-02-22T02:26:09.62795813Z,0.952518451029791
2023-02-22T02:26:10.637846373Z,0.952587682266845
2023-02-22T02:26:11.656093443Z,0.952816001263696
2023-02-22T02:26:12.668107195Z,0.953043093564244
2023-02-22T02:26:13.682986678Z,0.953268965323936
